LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,ave_opinion,agent1_posi,agent1_negi,agent1_poss,agent1_negs,agent2_posi,agent2_negi,agent2_poss,agent2_negs,agent3_posi,agent3_negi,agent3_poss,agent3_negs,agent4_posi,agent4_negi,agent4_poss,agent4_negs,agent5_posi,agent5_negi,agent5_poss,agent5_negs,agent6_posi,agent6_negi,agent6_poss,agent6_negs,rumor,truth,ave_Ip,ave_In,ave_Sp,ave_Sn,max_Ip,max_In,max_Sp,max_Sn
Qwen3.5-35B-A3B,2,19,0,8,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,-0.232568039,0,0,0,0,0,0,0,0,0,0.232568039,0,0,0,0,0,0,0,4,5,0.03876134,0,-0.03876134,0,0.232568039,0,0,0
Qwen3.5-35B-A3B,2,20,0,9,11,FALSE,0_1,0.666666667,0.293616122,0,-0.193806699,0,0.293616122,0,0,0,0.358218356,0,-0.401877572,0,0.265541019,0,-1.761696734,0,0.293616122,0,0,0,0.852773264,0,0,0,4,6,0.392896834,0,-0.392896834,0,0.852773264,0,0,0
Qwen3.5-35B-A3B,2,21,0,2,11,FALSE,0_1,0.166666667,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0,0,-0.694444444,0,0.138888889,0,0,0,5,1,0.115740741,0,-0.115740741,0,0.138888889,0,0,0
Qwen3.5-35B-A3B,2,22,0,3,11,FALSE,-1_0_1,0.333333333,0,0,-0.578703704,0,1.122685185,0,0,0,0,0,0,0,0.289351852,0,-0.833333333,0,0,0,0,0,0,0,0,0,5,2,0.235339506,0,-0.235339506,0,1.122685185,0,0,0
Qwen3.5-35B-A3B,2,23,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,2,24,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,2,25,0,7,7,1,consistent,1,0.349432452,0,-0.482253086,0,0.469995723,0,-0.578703704,0,0.293616122,0,-0.279081647,0,0.469995723,0,-0.578703704,0,0.755083305,0,-1.761696734,0,1.34231555,0,0,0,5,6,0.613406479,0,-0.613406479,0,1.34231555,0,0,0
Qwen3.5-35B-A3B,2,26,0,9,11,FALSE,0_1,0.666666667,0.791375302,0,0,0,0.293616122,0,0,0,0.293616122,0,0,0,0.358218356,0,-0.279081647,0,0.293616122,0,-0.193806699,0,0.204143057,0,-1.761696734,0,6,1,0.372430847,0,-0.372430847,0,0.791375302,0,0,0
Qwen3.5-35B-A3B,2,27,0,8,11,FALSE,0_1,0.166666667,0.046513608,0,0,0,0.046513608,0,0,0,0.046513608,0,0,0,0.046513608,0,0,0,0.046513608,0,0,0,0,0,-0.232568039,0,6,2,0.03876134,0,-0.03876134,0,0.046513608,0,0,0
Qwen3.5-35B-A3B,2,28,0,6,11,FALSE,0_1,0.166666667,0.066979595,0,0,0,0.066979595,0,0,0,0.066979595,0,0,0,0.066979595,0,0,0,0.066979595,0,0,0,0,0,-0.334897977,0,6,3,0.055816329,0,-0.055816329,0,0.066979595,0,0,0
Qwen3.5-35B-A3B,2,29,0,3,11,FALSE,0_1,0.333333333,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,-0.578703704,0,0.74537037,0,0,0,0.166666667,0,0,0,0,0,-0.833333333,0,6,4,0.235339506,0,-0.235339506,0,0.74537037,0,0,0
Qwen3.5-35B-A3B,2,30,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,-4,1,3,11,FALSE,polar,0.666666667,2.042824074,0,0,0,0.376157407,0,-0.833333333,0,0,0,-0.578703704,0,0.144675926,0,-0.694444444,0,0.376157407,0,-0.833333333,0,0,0,0,0,6,1,0.489969136,0,-0.489969136,0,2.042824074,0,0,0
Qwen3.5-35B-A3B,3,-3,1,10,10,1,consistent,1,0.212961652,0,-0.694444444,0,1.74073943,0,0,0,0.907406096,0,-0.833333333,0,0.212961652,0,-0.694444444,0,0.068285726,0,-0.578703704,0,0,0,-0.34142863,0,6,2,0.523725759,0,-0.523725759,0,1.74073943,0,0,0
Qwen3.5-35B-A3B,3,-2,1,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,6,3,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
Qwen3.5-35B-A3B,3,-1,1,4,11,FALSE,polar,0.666666667,0.815007716,0,-0.833333333,0,0.120563272,0,-0.694444444,0,0,0,-0.482253086,0,1.648341049,0,0,0,0.120563272,0,-0.694444444,0,0,0,0,0,6,4,0.450745885,0,-0.450745885,0,1.648341049,0,0,0
Qwen3.5-35B-A3B,3,0,1,2,11,FALSE,polar,0.666666667,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,2.12962963,0,0,0,0,0,0,0,6,5,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
Qwen3.5-35B-A3B,3,1,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,2,0,7,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0.279081647,0,0,0,0,0,-0.279081647,0,0,0,0,0,0,0,0,0,1,3,0.046513608,0,-0.046513608,0,0.279081647,0,0,0
Qwen3.5-35B-A3B,3,3,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,4,0,5,11,FALSE,-1_0_1,0.5,0,0,0,0,0,0,-0.401877572,0,0.423311043,0,-0.694444444,0,0.133959191,0,-0.578703704,0,1.117755487,0,0,0,0,0,0,0,1,5,0.279170953,0,-0.279170953,0,1.117755487,0,0,0
Qwen3.5-35B-A3B,3,5,0,5,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,0,0,-0.401877572,0,0.200938786,0,-0.578703704,0,0,0,0,0,0.77964249,0,0,0,1,6,0.163430213,0,-0.163430213,0,0.77964249,0,0,0
Qwen3.5-35B-A3B,3,6,0,9,11,FALSE,0_1,0.833333333,0.896160124,0,0,0,0.308927879,0,-1.761696734,0,0.342067797,0,-0.279081647,0,0.435095013,0,-0.334897977,0,0.293616122,0,-0.193806699,0,0.293616122,0,0,0,2,1,0.428247176,0,-0.428247176,0,0.896160124,0,0,0
Qwen3.5-35B-A3B,3,7,0,9,11,FALSE,-1_0_1,0.166666667,0,0,-0.193806699,0,0,0,0,0,0.193806699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.032301117,0,-0.032301117,0,0.193806699,0,0,0
Qwen3.5-35B-A3B,3,8,0,10,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,0,0,-0.161505583,0,0.274559491,0,0,0,0,0,0,0,0.080752791,0,-0.193806699,0,2,4,0.059218714,0,-0.059218714,0,0.274559491,0,0,0
Qwen3.5-35B-A3B,3,9,0,8,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,0.11628402,0,-0.694444444,0,0,0,0,0,0.810728464,0,0,0,0,0,-0.232568039,0,2,5,0.154502081,0,-0.154502081,0,0.810728464,0,0,0
Qwen3.5-35B-A3B,3,10,0,3,11,FALSE,-1_0_1,0.5,0,0,-0.578703704,0,0,0,0,0,0.192901235,0,-0.833333333,0,0.192901235,0,-0.833333333,0,0,0,0,0,1.859567901,0,0,0,2,6,0.374228395,0,-0.374228395,0,1.859567901,0,0,0
Qwen3.5-35B-A3B,3,11,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,12,0,8,11,FALSE,-1_0_1,0.166666667,0,0,-0.232568039,0,0.232568039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.03876134,0,-0.03876134,0,0.232568039,0,0,0
Qwen3.5-35B-A3B,3,13,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,14,0,4,11,FALSE,-1_0_1,0.333333333,0.241126543,0,-0.833333333,0,0,0,0,0,0,0,0,0,0,0,-0.482253086,0,1.074459877,0,0,0,0,0,0,0,3,5,0.219264403,0,-0.219264403,0,1.074459877,0,0,0
Qwen3.5-35B-A3B,3,15,0,10,11,FALSE,-1_0_1,0.5,0.053835194,0,-1.235210905,-0.694444444,0,0.231481481,-0.161505583,0,0,0.231481481,0,0,0.25477398,0,-0.833333333,0,0,0.231481481,0,0,1.404304587,0,0,0,3,6,0.285485627,0.115740741,-0.37167497,-0.115740741,1.404304587,0.231481481,0,0
Qwen3.5-35B-A3B,3,16,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,17,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,18,0,4,11,FALSE,-1_0_1,0.333333333,0,0,-0.482253086,0,0,0,0,0,0.819830247,0,0,0,0,0,0,0,0.241126543,0,-0.578703704,0,0,0,0,0,4,3,0.176826132,0,-0.176826132,0,0.819830247,0,0,0
Qwen3.5-35B-A3B,3,19,0,10,11,FALSE,-1_0_1,0.5,0.053835194,0,-0.482253086,0,0,0,0,0,0.053835194,0,-0.482253086,0,0,0,0,0,1.018341367,0,0,0,0,0,-0.161505583,0,4,5,0.187668626,0,-0.187668626,0,1.018341367,0,0,0
Qwen3.5-35B-A3B,3,20,0,4,11,FALSE,-1_0_1,0.333333333,0,0,-0.482253086,0,0,0,0,0,0.241126543,0,-0.694444444,0,0,0,0,0,0,0,0,0,0.935570988,0,0,0,4,6,0.196116255,0,-0.196116255,0,0.935570988,0,0,0
Qwen3.5-35B-A3B,3,21,0,8,11,FALSE,0_1,0.5,0.764758135,0,0,0,0.046513608,0,0,0,0.046513608,0,0,0,0.046513608,0,-0.279081647,0,0,0,-0.232568039,0,0.186054431,0,-0.578703704,0,5,1,0.181725565,0,-0.181725565,0,0.764758135,0,0,0
Qwen3.5-35B-A3B,3,22,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,23,0,9,11,FALSE,-1_0_1,0.333333333,0.09690335,0,-0.833333333,0,0,0,0,0,0.930236683,0,0,0,0,0,-0.193806699,0,0,0,0,0,0,0,0,0,5,3,0.171190005,0,-0.171190005,0,0.930236683,0,0,0
Qwen3.5-35B-A3B,3,24,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,25,0,9,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,-0.193806699,0,0.09690335,0,-0.578703704,0,0,0,0,0,0,0,0,0,0.675607053,0,0,0,5,6,0.128751734,0,-0.128751734,0,0.675607053,0,0,0
Qwen3.5-35B-A3B,3,26,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,27,0,9,11,FALSE,polar,0.666666667,0.182410866,0,-0.482253086,0,1.146917038,0,0,0,0.048451675,0,-0.401877572,0,0.182410866,0,-0.482253086,0,0,0,-0.193806699,0,0,0,0,0,6,2,0.260031741,0,-0.260031741,0,1.146917038,0,0,0
Qwen3.5-35B-A3B,3,28,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,3,29,0,5,11,FALSE,-1_0_1,0.166666667,0,0,-0.401877572,0,0,0,0,0,0,0,0,0,0.401877572,0,0,0,0,0,0,0,0,0,0,0,6,4,0.066979595,0,-0.066979595,0,0.401877572,0,0,0
Qwen3.5-35B-A3B,3,30,0,6,11,FALSE,-1_0_1,0.333333333,0.167448988,0,-0.401877572,0,0,0,0,0,0,0,-0.334897977,0,0,0,0,0,0.56932656,0,0,0,0,0,0,0,6,5,0.122795925,0,-0.122795925,0,0.56932656,0,0,0
Qwen3.5-35B-A3B,4,-4,1,7,11,FALSE,polar,0.666666667,1.304088256,0,0,0,0.069770412,0,-0.334897977,0,0,0,-0.279081647,0,0.470754923,0,-0.833333333,0,0.181403071,0,-0.578703704,0,0,0,0,0,6,1,0.337669443,0,-0.337669443,0,1.304088256,0,0,0
Qwen3.5-35B-A3B,4,-3,1,7,11,FALSE,polar,0.666666667,0.35350342,0,-0.482253086,0,0.835756506,0,0,0,0.186054431,0,-0.334897977,0,0,0,-0.279081647,0,0,0,-0.279081647,0,0,0,0,0,6,2,0.22921906,0,-0.22921906,0,0.835756506,0,0,0
Qwen3.5-35B-A3B,4,-2,1,7,11,FALSE,polar,0.666666667,0.181403071,0,-0.401877572,0,0,0,-0.279081647,0,0.864594943,0,0,0,0.382341857,0,-0.482253086,0,0.069770412,0,-0.334897977,0,0,0,0,0,6,3,0.249685047,0,-0.249685047,0,0.864594943,0,0,0
Qwen3.5-35B-A3B,4,-1,1,7,11,FALSE,polar,0.666666667,0,0,-0.279081647,0,0.069770412,0,-0.401877572,0,0.203729602,0,-0.578703704,0,1.36113701,0,0,0,0.203729602,0,-0.578703704,0,0,0,0,0,6,4,0.306394438,0,-0.306394438,0,1.36113701,0,0,0
Qwen3.5-35B-A3B,4,0,1,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,2.673611111,0,0,0,0,0,0,0,6,5,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
Qwen3.5-35B-A3B,4,1,0,2,2,1,consistent,1,0.138888889,0,-1.761696734,0,3.226121134,0,0,0,0.432505011,0,-0.833333333,0,0.432505011,0,-0.833333333,0,0.432505011,0,-0.833333333,0,0.293616122,0,-0.694444444,0,1,2,0.82602353,0,-0.82602353,0,3.226121134,0,0,0
Qwen3.5-35B-A3B,4,2,0,6,6,1,consistent,1,0.066979595,0,-1.761696734,0,0.360595718,0,-0.833333333,0,3.15421184,0,0,0,0.360595718,0,-0.833333333,0,0.293616122,0,-0.334897977,0,0.360595718,0,-0.833333333,0,1,3,0.766099118,0,-0.766099118,0,3.15421184,0,0,0
Qwen3.5-35B-A3B,4,3,0,10,10,1,consistent,1,0.032301117,0,-1.761696734,0,0.293616122,0,-0.161505583,0,0.325917239,0,-0.833333333,0,3.119533361,0,0,0,0.325917239,0,-0.833333333,0,0.325917239,0,-0.833333333,0,1,4,0.737200386,0,-0.737200386,0,3.119533361,0,0,0
Qwen3.5-35B-A3B,4,4,0,6,11,FALSE,0_1,0.833333333,0.083724494,0,-1.468080612,0,0.244680102,0,0,0,0.328404596,0,-0.694444444,0,0.244680102,0,-0.334897977,0,1.961973587,0,0,0,0.328404596,0,-0.694444444,0,1,5,0.531977913,0,-0.531977913,0,1.961973587,0,0,0
Qwen3.5-35B-A3B,4,5,0,7,11,FALSE,0_1,0.5,0,0,-0.578703704,0,0.115740741,0,0,0,0.115740741,0,-0.279081647,0,0.255281564,0,-0.578703704,0,0.115740741,0,0,0,0.833985268,0,0,0,1,6,0.239414842,0,-0.239414842,0,0.833985268,0,0,0
Qwen3.5-35B-A3B,4,6,0,10,11,FALSE,0_1,0.5,0.291357736,0,0,0,0,0,-0.34142863,0,0.048775519,0,0,0,0.097551037,0,-0.193806699,0,0.048775519,0,0,0,0.048775519,0,0,0,2,1,0.089205888,0,-0.089205888,0,0.291357736,0,0,0
Qwen3.5-35B-A3B,4,7,0,4,4,1,consistent,1,0.7276439,0,-0.833333333,0,0.434027778,0,-1.761696734,0,1.854593356,0,0,0,0.293616122,0,-0.482253086,0,0.534742666,0,-0.578703704,0,0.293616122,0,-0.482253086,0,2,3,0.689706657,0,-0.689706657,0,1.854593356,0,0,0
Qwen3.5-35B-A3B,4,8,0,7,7,1,consistent,1,0.293616122,0,-0.279081647,0,0.300291852,0,-1.761696734,0,0.433156946,0,-0.482253086,0,1.720857431,0,0,0,0.349432452,0,-0.334897977,0,0.593907975,0,-0.833333333,0,2,4,0.615210463,0,-0.615210463,0,1.720857431,0,0,0
Qwen3.5-35B-A3B,4,9,0,10,11,FALSE,0_1,0.5,0.10982084,0,-0.279081647,0,0,0,-0.855950027,0,0.138888889,0,0,0,0.138888889,0,0,0,0.388902487,0,0,0,0.138888889,0,0,0,2,5,0.152564999,0,-0.189171946,0,0.388902487,0,0,0
Qwen3.5-35B-A3B,4,10,0,5,5,1,consistent,1,0.233088992,0,-0.694444444,0,0,0,-0.884130658,0,0.464570473,0,-0.833333333,0,0.464570473,0,-0.833333333,0,0.088413066,0,-0.578703704,0,2.13123714,0,0,0,2,6,0.563646691,0,-0.637324246,0,2.13123714,0,0,0
Qwen3.5-35B-A3B,4,11,0,8,11,FALSE,0_1,0.666666667,0.556896978,0,0,0,0.169916737,0,0,0,0.217063503,0,-1.019500425,0,0.247439417,0,-0.279081647,0,0.169916737,0,0,0,0.169916737,0,-0.232568039,0,3,1,0.255191685,0,-0.255191685,0,0.556896978,0,0,0
Qwen3.5-35B-A3B,4,12,0,4,11,FALSE,polar,0.666666667,0.817715293,0,-0.694444444,0,1.512159738,0,0,0,0.120563272,0.833333333,-1.22340051,0,0.324463357,0,-0.578703704,0,0,0,0,-0.833333333,0.203900085,0,-0.482253086,0,3,2,0.496466957,0.138888889,-0.496466957,-0.138888889,1.512159738,0.833333333,0,0
Qwen3.5-35B-A3B,4,13,0,1,11,FALSE,0_1,0.333333333,0.293616122,0,0,0,0.293616122,0,0,0,0,0,-1.761696734,0,0.587232245,0,0,0,0.293616122,0,0,0,0.293616122,0,0,0,3,4,0.293616122,0,-0.293616122,0,0.587232245,0,0,0
Qwen3.5-35B-A3B,4,14,0,7,11,FALSE,0_1,0.5,0.168568192,0,-0.833333333,0,0.084284096,0,0,0,0,0,-0.589988672,0,0.084284096,0,0,0,1.001901525,0,0,0,0.084284096,0,0,0,3,5,0.237220334,0,-0.237220334,0,1.001901525,0,0,0
Qwen3.5-35B-A3B,4,15,0,2,11,FALSE,0_1,0.333333333,0.244680102,0,0,0,0.244680102,0,0,0,0,0,-1.468080612,0,0.244680102,0,0,0,0.244680102,0,0,0,0.489360204,0,0,0,3,6,0.244680102,0,-0.244680102,0,0.489360204,0,0,0
Qwen3.5-35B-A3B,4,16,0,1,11,FALSE,0_1,0.5,1.420565578,0,0,0,0.293616122,0,0,0,0.293616122,0,0,0,0,0,-1.761696734,0,0.293616122,0,0,0,0.293616122,0,-0.833333333,0,4,1,0.432505011,0,-0.432505011,0,1.420565578,0,0,0
Qwen3.5-35B-A3B,4,17,0,3,11,FALSE,0_1,0.333333333,0.166666667,0,0,0,0.372685185,0,0,0,0.166666667,0,0,0,0,0,-1.412037037,0,0.166666667,0,0,0,0.166666667,0,0,0,4,2,0.173225309,0,-0.235339506,0,0.372685185,0,0,0
Qwen3.5-35B-A3B,4,18,0,1,11,FALSE,0_1,0.166666667,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0,-0.833333333,0,0.166666667,0,0,0,0.166666667,0,0,0,4,3,0.138888889,0,-0.138888889,0,0.166666667,0,0,0
Qwen3.5-35B-A3B,4,19,0,5,5,1,consistent,1,0.373991637,0,-0.578703704,0,0.759794106,0,-0.833333333,0,0.373991637,0,-0.578703704,0,0.466177984,0,-1.761696734,0,1.886743562,0,0,0,0.293616122,0,-0.401877572,0,4,5,0.692385841,0,-0.692385841,0,1.886743562,0,0,0
Qwen3.5-35B-A3B,4,20,0,8,11,FALSE,0_1,0.5,0.293616122,0,0,0,0.293616122,0,0,0,0.293616122,0,-0.232568039,0,0.11628402,0,-1.761696734,0,0.293616122,0,0,0,0.703516264,0,0,0,4,6,0.332377462,0,-0.332377462,0,0.703516264,0,0,0
Qwen3.5-35B-A3B,4,21,0,1,11,FALSE,0_1,0.166666667,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0,-0.833333333,0,0.166666667,0,0,0,5,1,0.138888889,0,-0.138888889,0,0.166666667,0,0,0
Qwen3.5-35B-A3B,4,22,0,4,11,FALSE,0_1,0.666666667,0.546553498,0,-0.833333333,0,1.379886831,0,0,0,0.096450617,0,-0.482253086,0,0.096450617,0,0,0,0,0,-0.482253086,0,0.257201646,0,-0.578703704,0,5,2,0.396090535,0,-0.396090535,0,1.379886831,0,0,0
Qwen3.5-35B-A3B,4,23,0,3,3,1,consistent,1,0.166666667,0,-0.578703704,0,0.282407407,0,-0.694444444,0,1.900462963,0,0,0,1.06712963,0,-0.833333333,0,0.115740741,0,-1.527777778,0,0.282407407,0,-0.694444444,0,5,3,0.635802469,0,-0.721450617,0,1.900462963,0,0,0
Qwen3.5-35B-A3B,4,24,0,4,11,FALSE,0_1,0.5,0.115740741,0,-0.482253086,0,0.115740741,0,0,0,0.115740741,0,0,0,1.190200617,0,0,0,0,0,-0.578703704,0,0.356867284,0,-0.833333333,0,5,4,0.315715021,0,-0.315715021,0,1.190200617,0,0,0
Qwen3.5-35B-A3B,4,25,0,10,11,FALSE,0_1,0.833333333,0.244680102,0,0,0,0.244680102,0,-0.161505583,0,0.285056498,0,-0.193806699,0,0.349658731,0,-0.694444444,0,0.104978629,0,-1.468080612,0,1.288783277,0,0,0,5,6,0.419639556,0,-0.419639556,0,1.288783277,0,0,0
Qwen3.5-35B-A3B,4,26,0,1,11,FALSE,0_1,0.166666667,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0,-0.833333333,0,6,1,0.138888889,0,-0.138888889,0,0.166666667,0,0,0
Qwen3.5-35B-A3B,4,27,0,2,11,FALSE,0_1,0.166666667,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0,0,-0.694444444,0,6,2,0.115740741,0,-0.115740741,0,0.138888889,0,0,0
Qwen3.5-35B-A3B,4,28,0,6,11,FALSE,0_1,0.5,0.066979595,0,-0.334897977,0,0.066979595,0,0,0,0.736775549,0,0,0,0.066979595,0,0,0,0.066979595,0,-0.334897977,0,0,0,-0.334897977,0,6,3,0.167448988,0,-0.167448988,0,0.736775549,0,0,0
Qwen3.5-35B-A3B,4,29,0,2,11,FALSE,0_1,0.166666667,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0.138888889,0,0,0,0,0,-0.694444444,0,6,4,0.115740741,0,-0.115740741,0,0.138888889,0,0,0
Qwen3.5-35B-A3B,4,30,0,2,2,1,consistent,1,0.829983116,0,-0.833333333,0,0.183510076,0,-0.694444444,0,0.829983116,0,-0.833333333,0,0.183510076,0,-0.694444444,0,2.496649783,0,0,0,0,0,-1.468080612,0,6,5,0.753939361,0,-0.753939361,0,2.496649783,0,0,0
Qwen3.5-35B-A3B,5,-4,1,3,11,FALSE,polar,0.666666667,1.5625,0,0,0,0,0,-0.578703704,0,0.868055556,0,-0.694444444,0,0,0,-0.578703704,0,0,0,-0.578703704,0,0,0,0,0,6,1,0.405092593,0,-0.405092593,0,1.5625,0,0,0
Qwen3.5-35B-A3B,5,-3,1,10,11,FALSE,-1_0_1,0.5,0,0,0,0,0.552616116,0,0,0,0,0,-0.161505583,0,0.150738544,0,-0.401877572,0,0.053835194,0,-0.193806699,0,0,0,0,0,6,2,0.126198309,0,-0.126198309,0,0.552616116,0,0,0
Qwen3.5-35B-A3B,5,-2,1,10,11,FALSE,polar,0.666666667,0,0,-0.161505583,0,0.117899076,0,-0.279081647,0,0.739692986,0,0,0,0.257439899,0,-0.482253086,0,0.040376396,0,-0.232568039,0,0,0,0,0,6,3,0.192568059,0,-0.192568059,0,0.739692986,0,0,0
Qwen3.5-35B-A3B,5,-1,1,5,11,FALSE,-1_0_1,0.5,0.133959191,0,-0.482253086,0,0,0,-0.401877572,0,0.375085734,0,-0.578703704,0,0.953789438,0,0,0,0,0,0,0,0,0,0,0,6,4,0.243805727,0,-0.243805727,0,0.953789438,0,0,0
Qwen3.5-35B-A3B,5,0,1,9,11,FALSE,polar,0.666666667,0.048451675,0,-0.578703704,0,0,0,-0.193806699,0,0.048451675,0,-0.578703704,0,0.627155379,0,-0.694444444,0,1.321599823,0,0,0,0,0,0,0,6,5,0.340943092,0,-0.340943092,0,1.321599823,0,0,0
Qwen3.5-35B-A3B,5,1,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,5,2,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,5,3,0,2,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444,0,0,0,0,0,-0.694444444,0,0,0,0,0,1,4,0.115740741,0,-0.115740741,0,0.694444444,0,0,0
Qwen3.5-35B-A3B,5,4,0,5,11,FALSE,-1_0_1,0,0,0.100469393,0,0,0,0.100469393,0,0,0,0.100469393,0,0,0,0.100469393,0,0,0.482253086,0,0,0,0,0,-0.482253086,-0.401877572,1,5,0.080375514,0.066979595,-0.080375514,-0.066979595,0.482253086,0.100469393,0,0
Qwen3.5-35B-A3B,5,5,0,3,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578703704,0,0,0,0,0,0.578703704,0,0,0,1,6,0.096450617,0,-0.096450617,0,0.578703704,0,0,0
Qwen3.5-35B-A3B,5,6,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,5,7,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Qwen3.5-35B-A3B,5,8,0,9,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.193806699,0,0,0,0,0,0,0,0,0,-0.193806699,0,2,4,0.032301117,0,-0.032301117,0,0.193806699,0,0,0
